61800 62100
5559
 15975 63 223 61856 0 0 1 0 1 4294967295 92 193000001 1045 193000000 1046 193000000 4294967295 61856 0 28803 62098 0 0 0 8.82362 3398 5 1 1 0 16.6096
 18786 66 250 61856 0 0 1 0 1 4294967295 4294967295 4294967295 0 441000000 1 441000000 4294967295 61856 0 28803 62016 0 0 0 62.5985 10 5 1 1 0 26.8108
 18409 75 62 61856 0 0 1 0 1 4294967295 340 530000000 630 530000000 632 530000000 4294967295 61856 0 0 62084 0 0 0 45.9794 2164 5 1 1 0 22.3595
 16124 109 220 61856 0 0 1 0 1 4294967295 19 670000000 521 670000000 522 670000000 4294967295 61856 0 0 62076 0 0 0 2.89925 1768 5 1 1 0 21.4515
 15450 145 60 61856 0 0 1 0 1 4294967295 245 584000000 15 584000000 252 584000000 4294967295 61856 0 28803 62098 0 0 0 124.641 49 5 1 1 0 26.4793
 13864 174 156 61856 0 0 1 0 1 4294967295 389 321000000 850 321000000 273 321000000 4294967295 61856 0 28802 62080 0 0 0 124.083 2832 5 1 1 0 16.4478
 13884 174 156 61856 0 0 1 0 1 4294967295 389 321000002 850 321000000 273 321000000 4294967295 61856 0 28804 62082 0 0 0 164.763 2832 5 1 1 0 19.7084
 18254 214 110 61856 0 0 1 0 1 4294967295 361 590000000 362 590000000 364 590000000 4294967295 61856 0 0 62094 0 0 0 59.7687 1258 5 1 1 0 22.9235
 18211 231 212 61856 0 0 1 0 1 4294967295 106 864000000 973 864000000 1007 864000000 4294967295 61856 0 28803 62068 0 0 0 28.4514 3172 5 1 1 0 19.3198
 19311 10 73 61857 0 0 1 0 1 4294967295 4294967295 4294967295 873 747000000 874 747000000 4294967295 61857 0 0 62082 0 0 0 4.21749 2889 5 1 1 0 19.1871
 14581 16 1 61857 0 0 1 0 1 4294967295 552 153000000 179 153000000 554 153000000 4294967295 61857 0 28802 62097 0 0 0 100.421 646 5 1 1 0 17.2536
 14181 28 77 61857 0 0 1 0 1 4294967295 223 889000002 1114 889000000 1115 889000000 4294967295 61857 0 28804 62067 0 0 0 41.3827 3734 5 1 1 0 20.6533
 14850 68 234 61857 0 0 1 0 1 4294967295 438 883000000 443 883000000 1006 883000000 4294967295 61857 0 28801 62096 0 0 0 47.6438 1510 5 1 1 0 33.4707
 19156 75 124 61857 0 0 1 0 1 4294967295 4294967295 4294967295 308 833000001 310 833000001 4294967295 61857 0 28803 62092 0 0 0 126.224 1098 5 1 1 0 15.3407
 14685 79 194 61857 0 0 1 0 1 4294967295 232 564000000 237 564000000 639 564000000 4294967295 61857 0 28802 62058 0 0 0 128.488 876 5 1 1 0 28.7048
 19430 99 230 61857 0 0 1 0 1 4294967295 4294967295 4294967295 211 275000000 604 275000000 4294967295 61857 0 0 62094 0 0 0 16.0049 786 5 1 1 0 19.6983
 15462 139 85 61857 0 0 1 0 1 4294967295 430 755000000 588 755000000 589 755000000 4294967295 61857 0 0 62088 0 0 0 50.1076 2043 5 1 1 0 25.5999
 13039 152 85 61857 0 0 1 0 1 4294967295 264 755000000 583 755000000 584 755000000 4294967295 61857 0 28801 62075 0 0 0 56.2964 2020 5 1 1 0 23.6401
 14643 165 205 61857 0 0 1 0 1 4294967295 292 248000002 295 248000000 296 248000000 4294967295 61857 0 28802 62078 0 0 0 23.4125 1068 5 1 1 0 42.8713
 16793 178 225 61857 0 0 1 0 1 4294967295 404 478000000 875 478000000 265 478000000 4294967295 61857 0 28804 62070 0 0 0 107.38 2900 5 1 1 0 30.9013
 18928 198 85 61857 0 0 1 0 1 4294967295 4294967295 4294967295 701 755000000 545 755000000 4294967295 61857 0 28801 62048 0 0 0 49.3842 2404 5 1 1 0 30.5426
 18209 231 212 61857 0 0 1 0 1 4294967295 106 864000000 973 864000000 1007 864000000 4294967295 61857 0 28804 62069 0 0 0 51.0179 3172 5 1 1 0 22.8176
 19491 44 71 61858 0 0 1 0 1 4294967295 4294967295 4294967295 254 186000000 255 186000000 4294967295 61858 0 28804 62092 0 0 0 90.5973 930 5 1 1 0 21.0047
 14313 66 250 61858 0 0 1 0 1 4294967295 935 441000000 0 441000000 1 441000000 4294967295 61858 0 0 62018 0 0 0 2.20509 9 5 1 1 0 30.2027
 18440 66 254 61858 0 0 1 0 1 4294967295 935 200000000 0 200000000 1 200000000 4294967295 61858 0 28801 62018 0 0 0 15.8804 9 5 1 1 0 17.5664
 18494 66 254 61858 0 0 1 0 1 4294967295 935 200000000 0 200000000 1 200000000 4294967295 61858 0 28801 62019 0 0 0 29.5557 9 5 1 1 0 40.015
 18390 75 62 61858 0 0 1 0 1 4294967295 340 530000000 630 530000000 632 530000000 4294967295 61858 0 28802 62086 0 0 0 91.6791 2164 5 1 1 0 27.1952
 13644 79 84 61858 0 0 1 0 1 4294967295 232 762000000 237 762000000 639 762000000 4294967295 61858 0 28804 62060 0 0 0 164.939 876 5 1 1 0 28.3961
 18867 85 84 61858 0 0 1 0 1 4294967295 4294967295 4294967295 898 762000000 423 762000000 4294967295 61858 0 28801 62088 0 0 0 77.666 2952 5 1 1 0 20.0053
 14788 93 23 61858 0 0 1 0 1 4294967295 120 819000000 478 819000000 999 819000000 4294967295 61858 0 28804 62031 0 0 0 95.0563 1618 5 1 1 0 21.3623
 14646 165 205 61858 0 0 1 0 1 4294967295 292 248000001 295 248000000 296 248000000 4294967295 61858 0 28803 62079 0 0 0 46.1909 1068 5 1 1 0 22.9615
 16630 2 151 61859 0 0 1 0 1 4294967295 454 295000001 982 295000000 983 295000000 4294967295 61859 0 0 62021 0 0 0 15.9791 3200 5 1 1 0 29.7918
 18553 30 31 61859 0 0 1 0 1 4294967295 4294967295 4294967295 497 172000000 498 172000000 4294967295 61859 0 28804 62050 0 0 0 116.515 1690 5 1 1 0 28.6828
 19149 75 124 61859 0 0 1 0 1 4294967295 4294967295 4294967295 669 833000000 227 833000000 4294967295 61859 0 28804 62076 0 0 0 193.329 2283 5 1 1 0 28.4923
 16715 79 1 61859 0 0 1 0 1 4294967295 232 153000002 237 153000002 638 153000000 4294967295 61859 0 0 62061 0 0 0 22.8768 875 5 1 1 0 25.975
 18014 83 244 61859 0 0 1 0 1 4294967295 42 688000000 44 688000000 144 688000000 4294967295 61859 0 0 62072 0 0 0 74.9568 155 5 1 1 0 33.1544
 13839 164 29 61859 0 0 1 0 1 4294967295 40 898000000 138 898000000 517 898000000 4294967295 61859 0 28803 62085 0 0 0 92.4724 524 5 1 1 0 20.5871
 17955 242 127 61859 0 0 1 0 1 4294967295 940 859000000 208 859000000 210 859000000 4294967295 61859 0 0 62023 0 0 0 10.55 777 5 1 1 0 21.2501
 16118 243 135 61859 0 0 1 0 1 4294967295 149 680000000 150 680000000 152 680000000 4294967295 61859 0 0 62082 0 0 0 34.3151 549 5 1 1 0 18.9921
 19381 265 27 61859 0 0 1 0 1 4294967295 4294967295 4294967295 719 879000000 747 879000000 4294967295 61859 0 28803 62047 0 0 0 140.718 2454 5 1 1 0 23.6715
 14274 28 193 61860 0 0 1 0 1 4294967295 223 698000000 512 698000000 134 698000000 4294967295 61860 0 28802 62097 0 0 0 83.3229 1735 5 1 1 0 15.6087
 14974 108 78 61860 0 0 1 0 1 4294967295 1026 748000000 669 748000000 227 748000000 4294967295 61860 0 28801 62088 0 0 0 55.2828 2281 5 1 1 0 20.1364
 13361 132 190 61860 0 0 1 0 1 4294967295 444 370000000 447 370000000 448 370000000 4294967295 61860 0 28804 62099 0 0 0 129.044 1525 5 1 1 0 22.7246
 15480 139 85 61860 0 0 1 0 1 4294967295 430 755000000 588 755000000 589 755000000 4294967295 61860 0 0 62093 0 0 0 24.4733 2042 5 1 1 0 32.9274
 13855 174 156 61860 0 0 1 0 1 4294967295 389 321000000 850 321000000 273 321000000 4294967295 61860 0 0 62084 0 0 0 39.9821 2831 5 1 1 0 25.1112
 17217 195 194 61860 0 0 1 0 1 4294967295 235 564000001 240 564000000 241 564000000 4294967295 61860 0 28803 62068 0 0 0 154.697 888 5 1 1 0 13.4974
 19498 214 110 61860 0 0 1 0 1 4294967295 4294967295 4294967295 362 590000000 364 590000000 4294967295 61860 0 0 62095 0 0 0 74.301 1258 5 1 1 0 26.5653
 14346 236 27 61860 0 0 1 0 1 4294967295 469 879000000 81 879000000 82 879000000 4294967295 61860 0 28803 62083 0 0 0 33.0165 291 5 1 1 0 29.4182
 16283 236 253 61860 0 0 1 0 1 4294967295 469 403000000 81 403000000 82 403000000 4294967295 61860 0 28804 62084 0 0 0 62.3749 291 5 1 1 0 29.9728
 19372 2 35 61861 0 0 1 0 1 4294967295 4294967295 4294967295 982 192000000 983 192000000 4294967295 61861 0 0 62023 0 0 0 60.7749 3200 5 1 1 0 27.9407
 18659 14 85 61861 0 0 1 0 1 4294967295 4294967295 4294967295 205 755000000 582 755000000 4294967295 61861 0 0 62073 0 0 0 23.1104 755 5 1 1 0 29.4459
 19349 36 156 61861 0 0 1 0 1 4294967295 4294967295 4294967295 387 321000002 388 321000002 4294967295 61861 0 28801 62096 0 0 0 136.673 1328 5 1 1 0 18.5086
 12538 55 27 61861 0 0 1 0 1 4294967295 278 879000000 719 879000000 747 879000000 4294967295 61861 0 28801 62083 0 0 0 75.4977 2448 5 1 1 0 28.983
 13199 60 85 61861 0 0 1 0 1 4294967295 123 755000000 488 755000000 489 755000000 4294967295 61861 0 28802 62097 0 0 0 82.7677 1643 5 1 1 0 19.8135
 18455 66 254 61861 0 0 1 0 1 4294967295 935 200000000 0 200000000 1 200000000 4294967295 61861 0 28803 62021 0 0 0 67.7295 9 5 1 1 0 17.6331
 19478 75 19 61861 0 0 1 0 1 4294967295 4294967295 4294967295 1030 903000000 1033 903000000 4294967295 61861 0 0 62058 0 0 0 347.278 3352 5 1 1 0 25.2173
 16017 75 124 61861 0 0 1 0 1 4294967295 340 833000000 669 833000000 227 833000000 4294967295 61861 0 0 62080 0 0 0 77.3306 2282 5 1 1 0 28.1926
 16028 75 124 61861 0 0 1 0 1 4294967295 340 833000000 669 833000000 227 833000000 4294967295 61861 0 0 62080 0 0 0 91.3972 2282 5 1 1 0 22.5451
 16702 79 1 61861 0 0 1 0 1 4294967295 232 153000000 237 153000002 638 153000000 4294967295 61861 0 0 62063 0 0 0 59.4594 875 5 1 1 0 26.1042
 16741 79 1 61861 0 0 1 0 1 4294967295 232 153000000 237 153000000 639 153000000 4294967295 61861 0 28801 62064 0 0 0 96.0421 875 5 1 1 0 41.0347
 16293 79 100 61861 0 0 1 0 1 4294967295 232 570000000 237 570000000 639 570000000 4294967295 61861 0 28802 62066 0 0 0 132.625 875 5 1 1 0 21.1091
 15473 139 85 61861 0 0 1 0 1 4294967295 430 755000000 588 755000000 589 755000000 4294967295 61861 0 0 62094 0 0 0 38.4434 2042 5 1 1 0 17.7886
 18602 148 54 61861 0 0 1 0 1 4294967295 4294967295 4294967295 402 828000000 403 828000000 4294967295 61861 0 0 62080 0 0 0 26.234 1380 5 1 1 0 18.3904
 13125 166 155 61861 0 0 1 0 1 4294967295 372 579000000 837 579000000 4294967295 4873967295 4294967295 61861 0 28804 62099 0 0 0 134.22 2802 5 1 1 0 18.7439
 13615 174 207 61861 0 0 1 0 1 4294967295 389 421000000 851 421000000 396 421000000 4294967295 61861 0 0 62087 0 0 0 64.5813 2834 5 1 1 0 15.9758
 17556 179 23 61861 0 0 1 0 1 4294967295 883 819000000 174 819000000 539 819000000 4294967295 61861 0 0 62080 0 0 0 64.3385 634 5 1 1 0 20.6339
 16152 2 136 61862 0 0 1 0 1 4294967295 454 375000000 982 375000000 983 375000000 4294967295 61862 0 0 62024 0 0 0 97.3881 3200 5 1 1 0 16.5128
 14614 16 1 61862 0 0 1 0 1 4294967295 604 153000005 178 153000000 179 153000000 4294967295 61862 0 0 62080 0 0 0 64.9871 645 5 1 1 0 37.1673
 17851 98 188 61862 0 0 1 0 1 4294967295 459 86000000 470 86000000 471 86000000 4294967295 61862 0 0 62061 0 0 0 43.9814 1586 5 1 1 0 25.0095
 14970 108 78 61862 0 0 1 0 1 4294967295 1026 748000000 669 748000000 227 748000000 4294967295 61862 0 28803 62090 0 0 0 111.93 2281 5 1 1 0 30.7514
 18589 112 113 61862 0 0 1 0 1 4294967295 4294967295 4294967295 579 412000000 580 412000000 4294967295 61862 0 28801 62096 0 0 0 88.7683 1994 5 1 1 0 21.4632
 12926 149 150 61862 0 0 1 0 1 4294967295 490 208000000 659 208000000 952 208000000 4294967295 61862 0 28802 62097 0 0 0 140.207 2259 5 1 1 0 16.6204
 18820 236 138 61862 0 0 1 0 1 4294967295 4294967295 4294967295 81 440000000 82 440000000 4294967295 61862 0 0 62085 0 0 0 13.0325 290 5 1 1 0 29.3721
 17972 242 127 61862 0 0 1 0 1 4294967295 940 859000000 208 859000000 210 859000000 4294967295 61862 0 28803 62026 0 0 0 77.7061 777 5 1 1 0 34.9877
 19388 265 27 61862 0 0 1 0 1 4294967295 4294967295 4294967295 719 879000000 747 879000000 4294967295 61862 0 0 62051 0 0 0 49.9531 2453 5 1 1 0 26.5198
 13578 60 175 61863 0 0 1 0 1 4294967295 123 410000000 488 410000000 489 410000000 4294967295 61863 0 28804 62099 0 0 0 127.242 1643 5 1 1 0 18.6827
 19426 66 65 61863 0 0 1 0 1 4294967295 4294967295 4294967295 90 290000001 91 290000001 4294967295 61863 0 0 62095 0 0 0 40.4106 309 5 1 1 0 29.5714
 14323 178 142 61863 0 0 1 0 1 4294967295 404 190000000 875 190000000 265 190000000 4294967295 61863 0 28802 62076 0 0 0 49.1363 2898 5 1 1 0 22.7381
 19187 236 253 61863 0 0 1 0 1 4294967295 4294967295 4294967295 81 403000000 82 403000000 4294967295 61863 0 28801 62086 0 0 0 35.5533 290 5 1 1 0 24.1061
 14176 28 77 61864 0 0 1 0 1 4294967295 223 889000000 1114 889000000 1115 889000000 4294967295 61864 0 28802 62076 0 0 0 70.9122 3730 5 1 1 0 16.4562
 14180 28 77 61864 0 0 1 0 1 4294967295 223 889000000 1114 889000000 1115 889000000 4294967295 61864 0 28801 62076 0 0 0 51.3542 3730 5 1 1 0 22.2966
 17329 64 51 61864 0 0 1 0 1 4294967295 462 490000000 465 490000000 1035 490000000 4294967295 61864 0 0 62091 0 0 0 1009.77 1564 5 1 1 0 27.3592
 13734 66 92 61864 0 0 1 0 1 4294967295 935 461000000 779 461000000 4294967295 4755967295 4294967295 61864 0 28802 62097 0 0 0 113.025 2655 5 1 1 0 29.1817
 15257 85 150 61864 0 0 1 0 1 4294967295 941 208000000 898 208000000 902 208000000 4294967295 61864 0 28802 62094 0 0 0 51.6405 2951 5 1 1 0 20.6523
 16135 109 220 61864 0 0 1 0 1 4294967295 19 670000000 521 670000000 522 670000000 4294967295 61864 0 0 62083 0 0 0 46.1842 1767 5 1 1 0 17.2615
 15478 139 85 61864 0 0 1 0 1 4294967295 430 755000000 588 755000000 589 755000000 4294967295 61864 0 0 62095 0 0 0 57.4037 2042 5 1 1 0 22.2412
 19321 146 57 61864 0 0 1 0 1 4294967295 4294967295 4294967295 478 555000000 996 555000000 4294967295 61864 0 0 62079 0 0 0 44.2906 1610 5 1 1 0 29.3665
 13877 174 156 61864 0 0 1 0 1 4294967295 389 321000002 850 321000000 273 321000000 4294967295 61864 0 28803 62089 0 0 0 136.561 2831 5 1 1 0 19.3342
 17993 179 157 61864 0 0 1 0 1 4294967295 883 429000002 356 429000000 357 429000000 4294967295 61864 0 28804 62089 0 0 0 116.666 1237 5 1 1 0 19.8252
 18899 14 9 61865 0 0 1 0 1 4294967295 4294967295 4294967295 205 385000000 582 385000000 4294967295 61865 0 0 62077 0 0 0 102.055 755 5 1 1 0 21.499
 16691 24 106 61865 0 0 1 0 1 4294967295 484 328000001 1021 328000000 658 328000000 4294967295 61865 0 28802 62050 0 0 0 119.308 3334 5 1 1 0 26.4018
 12425 26 27 61865 0 0 1 0 1 4294967295 86 879000000 318 879000000 772 879000000 4294967295 61865 0 28803 61979 0 0 0 125.896 1143 5 1 1 0 34.1018
 17035 30 54 61865 0 0 1 0 1 4294967295 1016 828000000 497 828000000 498 828000000 4294967295 61865 0 28804 62056 0 0 0 127.277 1689 5 1 1 0 16.8946
 13692 36 218 61865 0 0 1 0 1 4294967295 605 528000001 387 528000000 388 528000000 4294967295 61865 0 28802 62096 0 0 0 148.633 1328 5 1 1 0 24.6409
 18370 44 167 61865 0 0 1 0 1 4294967295 189 668000001 567 668000000 568 668000000 4294967295 61865 0 28803 62091 0 0 0 144.699 1951 5 1 1 0 22.7086
 13577 60 175 61865 0 0 1 0 1 4294967295 123 410000000 486 410000002 488 410000002 4294967295 61865 0 0 62069 0 0 0 22.3893 1641 5 1 1 0 28.6829
 18434 66 254 61865 0 0 1 0 1 4294967295 935 200000000 0 200000000 1 200000000 4294967295 61865 0 0 62025 0 0 0 53.5099 8 5 1 1 0 22.663
 14831 68 234 61865 0 0 1 0 1 4294967295 438 883000000 442 883000000 443 883000000 4294967295 61865 0 0 62051 0 0 0 110.891 1509 5 1 1 0 23.1999
 14854 68 234 61865 0 0 1 0 1 4294967295 438 883000000 442 883000000 443 883000000 4294967295 61865 0 28802 62052 0 0 0 153.206 1509 5 1 1 0 21.2902
 16289 79 100 61865 0 0 1 0 1 4294967295 232 570000000 237 570000000 639 570000000 4294967295 61865 0 28804 62068 0 0 0 169.207 875 5 1 1 0 19.0302
 18898 198 123 61865 0 0 1 0 1 4294967295 4294967295 4294967295 611 311000000 612 311000000 4294967295 61865 0 0 62087 0 0 0 37.0416 2118 5 1 1 0 23.3391
 16337 206 27 61865 0 0 1 0 1 4294967295 395 879000000 280 879000000 282 879000000 4294967295 61865 0 0 62087 0 0 0 24.9174 1015 5 1 1 0 25.3794
 19502 214 110 61865 0 0 1 0 1 4294967295 4294967295 4294967295 97 590000000 362 590000000 4294967295 61865 0 0 62081 0 0 0 35.0853 339 5 1 1 0 26.2835
 18877 8 180 61866 0 0 1 0 1 4294967295 4294967295 4294967295 575 338000000 577 338000000 4294967295 61866 0 28801 62089 0 0 0 46.9232 1977 5 1 1 0 21.6547
 18734 137 138 61866 0 0 1 0 1 4294967295 4294967295 4294967295 497 440000000 927 440000000 4294967295 61866 0 0 62058 0 0 0 55.0893 1688 5 1 1 0 18.5723
 13355 139 15 61866 0 0 1 0 1 4294967295 430 847000000 426 847000000 427 847000000 4294967295 61866 0 28803 62065 0 0 0 98.9235 1445 5 1 1 0 26.1783
 18990 139 85 61866 0 0 1 0 1 4294967295 4294967295 4294967295 588 755000000 589 755000000 4294967295 61866 0 28803 62098 0 0 0 138.69 2042 5 1 1 0 22.0322
 19224 206 27 61866 0 0 1 0 1 4294967295 4294967295 4294967295 280 879000000 282 879000000 4294967295 61866 0 0 62088 0 0 0 38.8874 1015 5 1 1 0 21.2943
 14552 242 31 61866 0 0 1 0 1 4294967295 940 172000000 208 172000000 210 172000000 4294967295 61866 0 28802 62030 0 0 0 66.7825 776 5 1 1 0 27.8693
 18731 4 185 61867 0 0 1 0 1 4294967295 4294967295 4294967295 536 493000000 924 493000000 4294967295 61867 0 28801 62086 0 0 0 53.0212 1814 5 1 1 0 21.9809
 14615 16 1 61867 0 0 1 0 1 4294967295 552 153000000 178 153000000 179 153000000 4294967295 61867 0 28803 62083 0 0 0 128.852 645 5 1 1 0 23.825
 12413 26 27 61867 0 0 1 0 1 4294967295 86 879000000 318 879000000 772 879000000 4294967295 61867 0 0 61981 0 0 0 17.1632 1142 5 1 1 0 24.3543
 17040 30 54 61867 0 0 1 0 1 4294967295 1016 828000000 341 828000000 342 828000000 4294967295 61867 0 0 62088 0 0 0 41.6043 1216 5 1 1 0 22.674
 17042 30 54 61867 0 0 1 0 1 4294967295 1016 828000001 497 828000000 498 828000000 4294967295 61867 0 28801 62059 0 0 0 79.1364 1688 5 1 1 0 16.1533
 12523 55 27 61867 0 0 1 0 1 4294967295 278 879000000 719 879000000 747 879000000 4294967295 61867 0 0 62089 0 0 0 51.3166 2447 5 1 1 0 23.1985
 18559 55 27 61867 0 0 1 0 1 4294967295 4294967295 4294967295 719 879000000 747 879000000 4294967295 61867 0 0 62089 0 0 0 65.287 2447 5 1 1 0 23.2687
 19026 60 25 61867 0 0 1 0 1 4294967295 4294967295 4294967295 486 625000000 488 625000000 4294967295 61867 0 0 62071 0 0 0 67.0932 1641 5 1 1 0 24.0054
 13569 60 175 61867 0 0 1 0 1 4294967295 123 410000002 486 410000002 488 410000002 4294967295 61867 0 0 62071 0 0 0 81.0632 1641 5 1 1 0 25.8288
 18498 66 254 61867 0 0 1 0 1 4294967295 935 200000000 0 200000000 1 200000000 4294967295 61867 0 0 62027 0 0 0 97.006 8 5 1 1 0 19.221
 16015 75 124 61867 0 0 1 0 1 4294967295 340 833000000 669 833000000 227 833000000 4294967295 61867 0 0 62086 0 0 0 7.38476 2281 5 1 1 0 29.6993
 18105 89 232 61867 0 0 1 0 1 4294967295 29 779000000 439 779000000 440 779000000 4294967295 61867 0 28802 62074 0 0 0 87.4854 1494 5 1 1 0 42.0762
 12763 105 106 61867 0 0 1 0 1 4294967295 175 328000000 545 328000000 546 328000000 4294967295 61867 0 28803 62098 0 0 0 150.404 1856 5 1 1 0 32.5488
 12886 145 80 61867 0 0 1 0 1 4294967295 245 228000000 14 228000000 16 228000000 4294967295 61867 0 28803 62077 0 0 0 83.2954 47 5 1 1 0 19.9658
 15045 163 180 61867 0 0 1 0 1 4294967295 938 338000000 871 338000000 399 338000000 4294967295 61867 0 28803 62037 0 0 0 115.357 2883 5 1 1 0 24.0062
 17965 242 127 61867 0 0 1 0 1 4294967295 940 859000002 208 859000000 210 859000000 4294967295 61867 0 28803 62031 0 0 0 89.4329 776 5 1 1 0 30.3474
 12408 10 11 61868 0 0 1 0 1 4294967295 401 309000000 873 309000000 411 309000000 4294967295 61868 0 0 62093 0 0 0 1.9852 2887 5 1 1 0 28.4694
 14265 28 193 61868 0 0 1 0 1 4294967295 223 698000000 508 698000000 512 698000000 4294967295 61868 0 28803 62074 0 0 0 106.735 1728 5 1 1 0 21.3418
 19317 52 128 61868 0 0 1 0 1 4294967295 4294967295 4294967295 538 117000000 170 117000000 4294967295 61868 0 28803 62084 0 0 0 116.749 1822 5 1 1 0 33.8154
 13563 60 175 61868 0 0 1 0 1 4294967295 123 410000001 486 410000002 488 410000002 4294967295 61868 0 28801 62072 0 0 0 95.0332 1641 5 1 1 0 27.9811
 14144 64 3 61868 0 0 1 0 1 4294967295 462 97000000 465 97000000 1027 97000000 4294967295 61868 0 0 62095 0 0 0 1099.18 1564 5 1 1 0 21.1735
 14300 66 250 61868 0 0 1 0 1 4294967295 935 441000000 0 441000000 1 441000000 4294967295 61868 0 28801 62028 0 0 0 118.754 8 5 1 1 0 22.1082
 18457 66 254 61868 0 0 1 0 1 4294967295 935 200000000 0 200000000 1 200000000 4294967295 61868 0 28802 62028 0 0 0 132.346 8 5 1 1 0 23.2253
 16023 75 124 61868 0 0 1 0 1 4294967295 340 833000000 669 833000000 227 833000000 4294967295 61868 0 0 62086 0 0 0 21.4483 2281 5 1 1 0 27.9679
 16730 79 1 61868 0 0 1 0 1 4294967295 232 153000002 237 153000000 639 153000000 4294967295 61868 0 0 62069 0 0 0 27.2224 874 5 1 1 0 23.5254
 16770 79 1 61868 0 0 1 0 1 4294967295 232 153000000 237 153000000 639 153000000 4294967295 61868 0 0 62071 0 0 0 62.867 874 5 1 1 0 16.5729
 18087 89 232 61868 0 0 1 0 1 4294967295 29 779000000 439 779000000 440 779000000 4294967295 61868 0 28804 62075 0 0 0 115.444 1494 5 1 1 0 21.6444
 16674 165 173 61868 0 0 1 0 1 4294967295 292 912000000 336 912000000 338 912000000 4294967295 61868 0 0 62085 0 0 0 7.10604 1199 5 1 1 0 20.9285
 17706 206 249 61868 0 0 1 0 1 4294967295 395 168000000 280 168000000 282 168000000 4294967295 61868 0 0 62088 0 0 0 55.3436 1015 5 1 1 0 24.3622
 18665 226 203 61868 0 0 1 0 1 4294967295 4294967295 4294967295 607 911000002 99 911000002 4294967295 61868 0 0 62070 0 0 0 90.1976 2103 5 1 1 0 26.669
 16280 236 253 61868 0 0 1 0 1 4294967295 469 403000000 81 403000000 82 403000000 4294967295 61868 0 0 62091 0 0 0 33.7096 289 5 1 1 0 27.7491
 17396 265 27 61868 0 0 1 0 1 4294967295 281 879000000 719 879000000 747 879000000 4294967295 61868 0 28804 62056 0 0 0 165.229 2453 5 1 1 0 17.8343
 12371 2 3 61869 0 0 1 0 1 4294967295 454 97000000 982 97000001 983 97000001 4294967295 61869 0 0 62031 0 0 0 50.6666 3199 5 1 1 0 21.3332
 13412 28 100 61869 0 0 1 0 1 4294967295 223 570000000 228 570000000 230 570000000 4294967295 61869 0 28802 62097 0 0 0 80.1178 845 5 1 1 0 32.9881
 17027 30 54 61869 0 0 1 0 1 4294967295 1016 828000000 341 828000000 342 828000000 4294967295 61869 0 28804 62091 0 0 0 128.244 1216 5 1 1 0 27.9091
 12537 55 27 61869 0 0 1 0 1 4294967295 278 879000000 719 879000000 747 879000000 4294967295 61869 0 28802 62091 0 0 0 96.0218 2447 5 1 1 0 26.9902
 12554 58 59 61869 0 0 1 0 1 4294967295 139 149000000 9 149000000 140 149000000 4294967295 61869 0 28801 62082 0 0 0 80.8998 31 5 1 1 0 16.808
 14308 66 250 61869 0 0 1 0 1 4294967295 935 441000000 0 441000000 1 441000000 4294967295 61869 0 28802 62029 0 0 0 145.939 8 5 1 1 0 22.6264
 16720 79 1 61869 0 0 1 0 1 4294967295 232 153000000 237 153000000 639 153000000 4294967295 61869 0 28801 62073 0 0 0 98.5116 874 5 1 1 0 26.4006
 16768 79 1 61869 0 0 1 0 1 4294967295 232 153000002 237 153000000 639 153000000 4294967295 61869 0 28803 62074 0 0 0 134.156 874 5 1 1 0 26.9919
 13640 79 84 61869 0 0 1 0 1 4294967295 232 762000000 237 762000000 639 762000000 4294967295 61869 0 28804 62076 0 0 0 169.801 874 5 1 1 0 25.3023
 16617 105 224 61869 0 0 1 0 1 4294967295 175 226000000 544 226000000 545 226000000 4294967295 61869 0 28803 62084 0 0 0 17.9338 1855 5 1 1 0 21.7516
 19353 146 54 61869 0 0 1 0 1 4294967295 4294967295 4294967295 478 828000000 999 828000000 4294967295 61869 0 28804 62084 0 0 0 164.182 1610 5 1 1 0 20.0096
 16397 206 27 61869 0 0 1 0 1 4294967295 395 879000000 280 879000000 282 879000000 4294967295 61869 0 28801 62089 0 0 0 77.0747 1015 5 1 1 0 22.9529
 17649 4 205 61870 0 0 1 0 1 4294967295 297 248000000 536 248000000 924 248000000 4294967295 61870 0 28804 62089 0 0 0 121.551 1814 5 1 1 0 20.811
 14285 28 193 61870 0 0 1 0 1 4294967295 223 698000000 508 698000000 512 698000000 4294967295 61870 0 0 62076 0 0 0 18.2716 1727 5 1 1 0 22.4105
 19105 53 181 61870 0 0 1 0 1 4294967295 4294967295 4294967295 541 505000000 543 505000000 4294967295 61870 0 0 62076 0 0 0 8.88549 1842 5 1 1 0 23.2313
 13570 60 175 61870 0 0 1 0 1 4294967295 123 410000000 486 410000000 488 410000000 4294967295 61870 0 28803 62074 0 0 0 134.149 1641 5 1 1 0 22.0595
 17605 118 67 61870 0 0 1 0 1 4294967295 955 362000000 329 362000000 90 362000000 4294967295 61870 0 0 62084 0 0 0 33.0252 1178 5 1 1 0 23.6726
 18593 119 3 61870 0 0 1 0 1 4294967295 4294967295 4294967295 682 97000000 683 97000000 4294967295 61870 0 28803 62081 0 0 0 172.575 2312 5 1 1 0 23.0929
 13452 163 182 61870 0 0 1 0 1 4294967295 938 541000000 871 541000000 888 541000000 4294967295 61870 0 0 62040 0 0 0 22.7912 2882 5 1 1 0 21.1284
