{332	50	0.22	1.8883	0.94417	1.6	25	0.029749}
{333	50	0.10701	6.0	1.7213	3.3643	25	0.005}
{334	50	0.10674	2.818	2.324	2.754	25	0.005}
{335	50	0.22	2.5496	1.0436	2.4917	25	0.028366}
{336	50	0.22	2.5496	1.5573	1.6	25	0.028364}
{337	50	0.22	3.1147	1.409	2.0397	25	0.028368}
{338	50	0.22	5.6781	1.409	2.754	25	0.028367}
{339	50	0.22	2.5496	1.409	1.8455	25	0.028369}
{340	50	0.22	2.818	1.5573	2.754	25	0.028688}
{341	50	0.22	2.0871	1.1534	1.6	25	0.028684}
{342	50	0.22	2.3068	1.5573	3.3643	25	0.028685}
{343	50	0.21649	5.6781	1.9024	1.6	25	0.02259}
{344	50	0.22	6.0	1.409	1.8688	25	0.005}
{345	50	0.22	1.7085	2.1027	1.6	25	0.005}
{346	50	0.22	2.818	1.2748	1.6	25	0.005}
{347	50	0.22	2.3068	1.7213	2.7888	25	0.005}
{348	50	0.22	6.0	1.409	2.5232	25	0.005}
{349	50	0.22	6.0	2.1027	1.6	25	0.005}
{350	50	0.21649	3.8049	2.1027	5.0	25	0.02259}
{351	50	0.22	6.0	1.1534	1.8883	25	0.028441}
{352	50	0.21649	5.1373	1.0436	2.0871	25	0.02259}
{353	50	0.21649	4.2054	1.0436	2.818	25	0.02259}
{354	50	0.21649	3.8049	1.5573	3.4425	25	0.02259}
{355	50	0.21649	3.1147	1.409	1.8883	25	0.02259}
{356	50	0.21649	2.5496	2.8391	3.4425	25	0.02259}
{357	50	0.22	1.7085	1.2748	2.5496	25	0.023854}
{358	50	0.22	3.8049	1.7213	2.5496	25	0.023862}
{359	50	0.21649	2.818	1.409	3.1147	25	0.02259}
{360	50	0.22	1.7085	0.77289	1.8688	25	0.010871}
{361	50	0.22	2.3068	1.7213	2.4917	25	0.010873}
{362	50	0.22	2.818	1.409	2.5496	25	0.017676}
{363	50	0.22	2.5496	0.7	1.8688	25	0.015512}
{364	50	0.17001	4.6481	0.7	1.6	25	0.005}
{365	50	0.16878	1.3986	1.409	1.6	25	0.005}
{366	50	0.16845	3.8049	0.94417	1.6	25	0.005}
{367	50	0.16822	2.5496	1.7213	1.6908	25	0.005}
{368	50	0.16789	3.1147	1.7213	1.6	25	0.005}
{369	50	0.22	1.2654	0.94417	3.7185	25	0.0050058}
{370	50	0.21649	2.5496	1.7213	2.0871	25	0.02259}
{371	50	0.18	1.3986	2.5687	1.6	25	0.015}
{372	50	0.1	2.5496	1.9024	1.6697	25	0.005}
{373	50	0.1	2.5496	1.7213	2.0397	25	0.005}
{374	50	0.1	2.5496	1.409	5.0	25	0.005}
{375	50	0.1	2.0871	1.7213	3.0439	25	0.005}
{376	50	0.19017	2.818	1.7213	1.6	25	0.0083981}
{377	50	0.21649	3.8049	1.1534	3.8049	25	0.02259}
{378	50	0.10987	3.4425	1.5573	3.8049	25	0.016816}
{379	50	0.10972	4.2054	1.7213	3.4425	25	0.016792}
{380	50	0.10963	2.5496	1.0436	4.6481	25	0.016733}
{381	50	0.22	2.818	1.0436	2.3068	25	0.005}
{382	50	0.22	1.3986	1.7213	2.5496	25	0.005}
{383	50	0.22	4.6481	0.94417	2.0871	25	0.005}
{384	50	0.22	1.3986	0.94417	2.818	25	0.005}
{385	50	0.22	1.5458	1.1534	3.4425	25	0.028693}
{386	50	0.22	3.1147	1.2748	3.4425	25	0.028692}
{387	50	0.22	3.4425	0.94417	2.5496	25	0.028984}
{388	50	0.22	3.8049	1.0436	2.818	25	0.025937}
{389	50	0.21649	3.1147	1.7213	1.6	25	0.02259}
{390	50	0.22	5.6781	1.409	3.0439	25	0.028248}
{391	50	0.10219	3.1147	1.5573	2.5232	25	0.005}
{392	50	0.10012	2.3068	0.7	4.1099	25	0.005}
{393	50	0.10061	2.3068	1.5573	4.5425	25	0.005}
{394	50	0.21998	5.1373	1.2748	1.6697	25	0.0068537}
{395	50	0.21998	4.6481	1.1534	2.0397	25	0.0068345}
{396	50	0.21998	3.4425	1.9024	2.754	25	0.0067043}
{397	50	0.21999	2.818	2.5687	1.6	25	0.0058828}
{398	50	0.14531	2.0871	1.0436	1.6	25	0.005}
{399	50	0.21649	2.3068	1.7213	2.0871	25	0.02259}
{400	50	0.22	1.7085	1.5573	3.1147	25	0.005}
{401	50	0.22	2.0871	2.1027	1.6	25	0.005}
{402	50	0.1	1.8883	1.9024	1.8455	25	0.005}
{403	50	0.1	2.3068	1.9024	4.5425	25	0.005}
{404	50	0.1	4.6481	1.2748	3.3643	25	0.005}
{405	50	0.1	2.0871	1.7213	3.1147	25	0.005}
{406	50	0.1	3.8049	1.7213	2.0871	25	0.005}
{407	50	0.22	1.7085	1.1534	1.6	25	0.028299}
{408	50	0.22	2.3068	1.1534	3.8049	25	0.028302}
{409	50	0.21649	2.5496	1.5573	4.6481	25	0.02259}
{410	50	0.22	2.5496	1.409	2.3068	25	0.02204}
{411	50	0.22	1.5458	0.85425	3.4425	25	0.019872}
{412	50	0.22	2.5496	1.5573	3.4425	25	0.017503}
{413	50	0.22	1.5458	0.77289	4.2054	25	0.022033}
{414	50	0.22	2.818	1.0436	4.2054	25	0.0078102}
{415	50	0.22	3.4425	1.409	2.3068	25	0.0077309}
{416	50	0.22	1.8883	1.9024	3.4425	25	0.007751}
{417	50	0.22	2.0871	1.9024	2.0655	25	0.0077504}
{418	50	0.22	2.5496	0.94417	2.5232	25	0.0077965}
{419	50	0.22	2.5496	1.5573	1.6	25	0.0077527}
{420	50	0.22	2.5496	1.1534	1.6	25	0.007809}
{421	50	0.22	4.6481	1.409	1.6	25	0.0078315}
{422	50	0.22	3.8049	1.1534	1.6	25	0.0078149}
{423	50	0.22	2.3068	1.7213	1.6	25	0.0078114}
{424	50	0.22	4.2054	1.409	1.8688	25	0.0078083}
{425	50	0.22	1.7085	1.0436	1.8688	25	0.0078054}
{426	50	0.22	1.7085	1.5573	2.0655	25	0.0078161}
{427	50	0.22	3.1147	1.2748	1.6	25	0.0078221}
{428	50	0.22	1.8883	1.5573	1.6	25	0.0078183}
{429	50	0.22	1.8883	0.94417	2.7888	25	0.005}
{430	50	0.22	2.3068	0.7	1.6	25	0.005}
{431	50	0.22	2.3068	1.9024	1.6	25	0.005}
{432	50	0.22	3.1147	1.409	1.6	25	0.005}
{433	50	0.21649	2.818	0.94417	2.3068	25	0.02259}
{434	50	0.14351	3.8049	1.2748	1.6	25	0.005}
{435	50	0.14004	2.0871	1.2748	2.0655	25	0.005}
{436	50	0.17981	3.1147	0.94417	1.6908	25	0.005}
{437	50	0.17926	1.1449	0.85425	1.6908	25	0.005}
{438	50	0.18094	1.0358	1.9024	1.6	25	0.005}
{439	50	0.17961	3.8049	1.1534	1.6	25	0.005}
{440	50	0.1804	2.0871	1.409	2.0655	25	0.005}
{441	50	0.1797	4.6481	2.5687	2.0655	25	0.005}
{442	50	0.18157	6.0	2.324	1.8688	25	0.005}
{443	50	0.18085	2.5496	0.94417	1.8688	25	0.005}
{444	50	0.18062	3.1147	2.5687	2.2829	25	0.005}
{445	50	0.18428	2.818	1.5573	1.8688	25	0.005}
{446	50	0.18604	2.5496	1.7213	2.2829	25	0.005}
{447	50	0.18563	2.0871	1.0436	2.2829	25	0.005}
{448	50	0.1852	5.1373	1.9024	1.6	25	0.005}
{449	50	0.18728	1.7085	1.2748	2.0655	25	0.005}
{450	50	0.1	3.8049	1.409	1.6908	25	0.005}
{451	50	0.1	3.8049	1.5573	1.6908	25	0.005}
{452	50	0.1	1.8883	1.5573	1.6	25	0.005}
{453	50	0.1	4.2054	1.2748	1.8688	25	0.005}
{454	50	0.22	2.5496	1.9024	2.0655	25	0.005}
{455	50	0.22	4.2054	2.324	2.5232	25	0.005}
{456	50	0.22	2.818	0.85425	2.0655	25	0.005}
